,Gene,Reaction,Name,ModelSEED_id,MetaNetX,KEGG_id,ecNumber,BIGG_id,Substrates,Substrate Name,Substrate SMILES
10,536231.5.643_59.peg,3OH_MDEA_GLCabc,Predicted glucuronide ABC transporter 3-Hydroxy N-Desethylamiodarone Glucuronide (3-Hydroxy_MDEA_Glc) (M15),None,None,None,[None],None,"['3oh_mdea_glc[e]', 'atp[c]', 'h2o[c]']","['3-Hydroxy N-Desethylamiodarone Glucuronide (3-Hydroxy_MDEA_Glc) (M15)', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
11,536231.5.643_59.peg,3OH_MXN_GLCabc,Predicted glucuronide ABC transporter 3-Hydroxymorphinan O-Glucuronide,None,None,None,[None],None,"['3oh_mxn_glc[e]', 'atp[c]', 'h2o[c]']","['3-Hydroxymorphinan O-Glucuronide', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
12,536231.5.643_59.peg,4DH_TPNO_1GLCabc,Predicted glucuronide ABC transporter 4-Dehydroxytempol 1-O-Glucuronide,None,None,None,[None],None,"['4dh_tpno_1glc[e]', 'atp[c]', 'h2o[c]']","['4-Dehydroxytempol 1-O-Glucuronide', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
13,536231.5.643_59.peg,4HMDGLUCabc,Predicted glucuronide ABC transporter 4-OH-midazolam-glucuronide,None,None,None,[None],None,"['4hmdgluc[e]', 'atp[c]', 'h2o[c]']","['4-OH-midazolam-glucuronide', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
14,536231.5.643_59.peg,4OH_DCF_GLCabc,Predicted glucuronide ABC transporter 4-Hydroxydiclofenac Glucuronide,None,None,None,[None],None,"['4oh_dcf_glc[e]', 'atp[c]', 'h2o[c]']","['4-Hydroxydiclofenac Glucuronide', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
15,536231.5.643_59.peg,4OH_KP_GLCabc,Predicted glucuronide ABC transporter 4-Hydroxybenzyl Ketoprofen Glucuronide,None,None,None,[None],None,"['4oh_kp_glc[e]', 'atp[c]', 'h2o[c]']","['4-Hydroxybenzyl Ketoprofen Glucuronide', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
16,536231.5.643_59.peg,4OH_LEVOLE_GLCabc,Predicted glucuronide ABC transporter 4-Hydroxy Levamisole Glucuronide,None,None,None,[None],None,"['4oh_levole_glc[e]', 'atp[c]', 'h2o[c]']","['4-Hydroxy Levamisole Glucuronide', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
17,536231.5.643_59.peg,4OH_METH_GLCabc,Predicted glucuronide ABC transporter 4-Hydroxymethamphetamine Glucuronide,None,None,None,[None],None,"['4oh_meth_glc[e]', 'atp[c]', 'h2o[c]']","['4-Hydroxymethamphetamine Glucuronide', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
18,536231.5.643_59.peg,4OH_PROPL_GLCabc,Predicted glucuronide ABC transporter 4-Hydroxypropranolol Glucuronide,None,None,None,[None],None,"['4oh_propl_glc[e]', 'atp[c]', 'h2o[c]']","['4-Hydroxypropranolol Glucuronide', 'ATP', 'Water']","['CC(C)NCC(COC1=CC=C(C2=CC=CC=C21)OC3C(C(C(C(O3)C(=O)O)O)O)O)O', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
19,536231.5.643_59.peg,4OH_TRZ_GLCabc,Predicted glucuronide ABC transporter 4-Hydroxy Triazolam Glucuronide,None,None,None,[None],None,"['4oh_trz_glc[e]', 'atp[c]', 'h2o[c]']","['4-Hydroxy Triazolam Glucuronide', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
20,536231.5.643_59.peg,4OH_VCZ_GLCabc,Predicted glucuronide ABC transporter 4-Hydroxyvoriconazole Glucuronide,None,None,None,[None],None,"['4oh_vcz_glc[e]', 'atp[c]', 'h2o[c]']","['4-Hydroxyvoriconazole Glucuronide', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
21,536231.5.643_59.peg,5OHFVSGLUabc,Predicted glucuronide ABC transporter 5-hydroxy-fluvastatin-glucuronide,None,None,None,[None],None,"['5ohfvsglu[e]', 'atp[c]', 'h2o[c]']","['5-hydroxy-fluvastatin-glucuronide', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
22,536231.5.643_59.peg,5OH_SULFP_GLCabc,Predicted glucuronide ABC transporter 5-Hydroxy-Sulfapyridine-O-Glucuronide,None,None,None,[None],None,"['5oh_sulfp_glc[e]', 'atp[c]', 'h2o[c]']","['5-Hydroxy-Sulfapyridine-O-Glucuronide', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
23,536231.5.643_59.peg,6BHGLZGLCabc,Predicted glucuronide ABC transporter 6-beta-OH-gliclazide-glucuronide,None,None,None,[None],None,"['6bhglzglc[e]', 'atp[c]', 'h2o[c]']","['6-beta-OH-gliclazide-glucuronide', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
24,536231.5.643_59.peg,6OHFVSGLUabc,Predicted glucuronide ABC transporter 6-hydroxy-fluvastatin-glucuronide,None,None,None,[None],None,"['6ohfvsglu[e]', 'atp[c]', 'h2o[c]']","['6-hydroxy-fluvastatin-glucuronide', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
25,536231.5.643_59.peg,7BHGLZGLCabc,"Predicted glucuronide ABC transporter (in),7-beta-OH-gliclazide-glucuronide",None,None,None,[None],None,"['7bhglzglc[e]', 'atp[c]', 'h2o[c]']","['7-beta-OH-gliclazide-glucuronide', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
26,536231.5.643_59.peg,7OH_EFV_GLCabc,Predicted glucuronide ABC transporter 7-hydroxy-Efavirenz Glucuronide,None,None,None,[None],None,"['7oh_efv_glc[e]', 'atp[c]', 'h2o[c]']","['7-hydroxy-Efavirenz Glucuronide', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
27,536231.5.643_59.peg,814DIOH_EFV_GLCabc,"Predicted glucuronide ABC transporter 8,14-Dihydroxyefavirenz Glucuronide",None,None,None,[None],None,"['814dioh_efv_glc[e]', 'atp[c]', 'h2o[c]']","['8,14-Dihydroxyefavirenz Glucuronide', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
28,536231.5.643_59.peg,8OH_EFV_GLCabc,Predicted glucuronide ABC transporter 8-hydroxy-Efavirenz Glucuronide,None,None,None,[None],None,"['8oh_efv_glc[e]', 'atp[c]', 'h2o[c]']","['8-hydroxy-Efavirenz Glucuronide', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
29,536231.5.643_59.peg,ACMPGLUabc,Predicted glucuronide ABC transporter Acetaminophen glucuronide,None,None,None,[None],None,"['acmpglu[e]', 'atp[c]', 'h2o[c]']","['Acetaminophen glucuronide', 'ATP', 'Water']","['CC(=O)NC1=CC=C(C=C1)OC2C(C(C(C(O2)C(=O)O)O)O)O', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
30,536231.5.643_59.peg,ACMP_GLCabc,Predicted glucuronide ABC transporter Acetaminophen Glucuronide,None,None,None,[None],None,"['acmp_glc[e]', 'atp[c]', 'h2o[c]']","['Acetaminophen Glucuronide', 'ATP', 'Water']","['CC(=O)NC1=CC=C(C=C1)OC2C(C(C(C(O2)C(=O)O)O)O)O', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
31,536231.5.643_59.peg,AC_AMN_B_GLY_GLCabc,Predicted glucuronide ABC transporter Acetyl 4-Aminobenzoylglycine Glucuronide,None,None,None,[None],None,"['ac_amn_b_gly_glc[e]', 'atp[c]', 'h2o[c]']","['Acetyl 4-Aminobenzoylglycine Glucuronide', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
32,536231.5.643_59.peg,ALPZ_4OH_GLCabc,Predicted glucuronide ABC transporter 4-Hydroxyalprazolam Glucuronide,None,None,None,[None],None,"['alpz_4oh_glc[e]', 'atp[c]', 'h2o[c]']","['4-Hydroxyalprazolam Glucuronide', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
33,536231.5.643_59.peg,ALPZ_AOH_GLCabc,Predicted glucuronide ABC transporter Alpha-Hydroxyalprazolam Glucuronide,None,None,None,[None],None,"['alpz_aoh_glc[e]', 'atp[c]', 'h2o[c]']","['Alpha-Hydroxyalprazolam Glucuronide', 'ATP', 'Water']","['C1C2=NN=C(N2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4)COC5C(C(C(C(O5)C(=O)O)O)O)O', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
34,536231.5.643_59.peg,AM14_GLCabc,Predicted glucuronide ABC transporter Desmethylalfentanil Glucuronide (AM14 Glucuronide),None,None,None,[None],None,"['am14_glc[e]', 'atp[c]', 'h2o[c]']","['Desmethylalfentanil Glucuronide (AM14 Glucuronide)', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
35,536231.5.643_59.peg,AM1CGLCabc,Predicted glucuronide ABC transporter AM1c-glucuronide (cyclosporine),None,None,None,[None],None,"['am1cglc[e]', 'atp[c]', 'h2o[c]']","['AM1c-glucuronide (cyclosporine)', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
36,536231.5.643_59.peg,AM5_GLCabc,Predicted glucuronide ABC transporter N-(4-Hydroxyphenyl)Propanamide Glucuronide (AM5 Glucuronide),None,None,None,[None],None,"['am5_glc[e]', 'atp[c]', 'h2o[c]']","['N-(4-Hydroxyphenyl)Propanamide Glucuronide (AM5 Glucuronide)', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
37,536231.5.643_59.peg,AM6_GLCabc,Predicted glucuronide ABC transporter Desmethylnoralfentanil Glucuronide (AM6 Glucuronide),None,None,None,[None],None,"['am6_glc[e]', 'atp[c]', 'h2o[c]']","['Desmethylnoralfentanil Glucuronide (AM6 Glucuronide)', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
38,536231.5.643_59.peg,AMIO_C_GLCabc,Predicted glucuronide ABC transporter Carboxylamiodarone Glucuronide (M19),None,None,None,[None],None,"['amio_c_glc[e]', 'atp[c]', 'h2o[c]']","['Carboxylamiodarone Glucuronide (M19)', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
39,536231.5.643_59.peg,AMIO_GLCabc,Predicted glucuronide ABC transporter Amiodarone Glucuronide (M16),None,None,None,[None],None,"['amio_glc[e]', 'atp[c]', 'h2o[c]']","['Amiodarone Glucuronide (M16)', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
40,536231.5.643_59.peg,AMNTD_M6_GLCabc,Predicted glucuronide ABC transporter Amantadine M6 Glucuronide,None,None,None,[None],None,"['amntd_m6_glc[e]', 'atp[c]', 'h2o[c]']","['Amantadine M6 Glucuronide', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
41,536231.5.643_59.peg,AMN_B_GLY_GLCabc,Predicted glucuronide ABC transporter 4-Aminobenzoylglycine Glucuronide,None,None,None,[None],None,"['amn_b_gly_glc[e]', 'atp[c]', 'h2o[c]']","['4-Aminobenzoylglycine Glucuronide', 'ATP', 'Water']","[None, 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
42,536231.5.643_59.peg,ATVACYLGLUCabc,Predicted glucuronide ABC transporter atorvastatin-acyl-glucuronide / G2,None,None,None,[None],None,"['atp[c]', 'atvacylgluc[e]', 'h2o[c]']","['ATP', 'atorvastatin-acyl-glucuronide / G2', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', None, 'O']"
43,536231.5.643_59.peg,ATVETHGLUCabc,Predicted glucuronide ABC transporter atorvastatin-ether-glucuronide -G1,None,None,None,[None],None,"['atp[c]', 'atvethgluc[e]', 'h2o[c]']","['ATP', 'atorvastatin-ether-glucuronide -G1', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', None, 'O']"
44,536231.5.643_59.peg,ATVLACGLUCabc,Predicted glucuronide ABC transporter atorvastatin-lactone-ether-glucuronide / G3,None,None,None,[None],None,"['atp[c]', 'atvlacgluc[e]', 'h2o[c]']","['ATP', 'atorvastatin-lactone-ether-glucuronide / G3', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', None, 'O']"
45,536231.5.643_59.peg,BHPM_GLCabc,Predicted glucuronide ABC transporter Bis-(P-Hydroxy-Phenyl)-Pyridyl-2-Methane Glucuronide,None,None,None,[None],None,"['atp[c]', 'bhpm_glc[e]', 'h2o[c]']","['ATP', 'Bis-(P-Hydroxy-Phenyl)-Pyridyl-2-Methane Glucuronide', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', None, 'O']"
46,536231.5.643_59.peg,BILR_M10abc,Predicted glucuronide ABC transporter BILR M10,None,None,None,[None],None,"['atp[c]', 'bilr_M10[e]', 'h2o[c]']","['ATP', 'BILR M10', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', None, 'O']"
47,536231.5.643_59.peg,BILR_M12abc,Predicted glucuronide ABC transporter BILR M12,None,None,None,[None],None,"['atp[c]', 'bilr_M12[e]', 'h2o[c]']","['ATP', 'BILR M12', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', None, 'O']"
48,536231.5.643_59.peg,BILR_M15abc,Predicted glucuronide ABC transporter BILR M15,None,None,None,[None],None,"['atp[c]', 'bilr_M15[e]', 'h2o[c]']","['ATP', 'BILR M15', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', None, 'O']"
49,536231.5.643_59.peg,BILR_M16abc,Predicted glucuronide ABC transporter BILR M16,None,None,None,[None],None,"['atp[c]', 'bilr_M16[e]', 'h2o[c]']","['ATP', 'BILR M16', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', None, 'O']"
50,536231.5.643_59.peg,BSN_GLCabc,Predicted glucuronide ABC transporter Bosentan Glucuronide,None,None,None,[None],None,"['atp[c]', 'bsn_glc[e]', 'h2o[c]']","['ATP', 'Bosentan Glucuronide', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', None, 'O']"
51,536231.5.643_59.peg,BZ_GLCabc,Predicted glucuronide ABC transporter Benzoic Acid Glucuronide,None,None,None,[None],None,"['atp[c]', 'bz_glc[e]', 'h2o[c]']","['ATP', 'Benzoic Acid Glucuronide', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1=CC=C(C=C1)C(=O)OC2C(C(C(C(O2)C(=O)O)O)O)O', 'O']"
52,536231.5.643_59.peg,CARIBUPGLU_Sabc,"Predicted glucuronide ABC transporter (in),S-carboxy ibuprofen glucuronide",None,None,None,[None],None,"['atp[c]', 'caribupglu_S[e]', 'h2o[c]']","['ATP', 'S-carboxy ibuprofen glucuronide', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', None, 'O']"
53,536231.5.643_59.peg,CBZ_GLCabc,Predicted glucuronide ABC transporter Carbamazepine Glucuronide,None,None,None,[None],None,"['atp[c]', 'cbz_glc[e]', 'h2o[c]']","['ATP', 'Carbamazepine Glucuronide', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)NC4C(C(C(C(O4)C(=O)O)O)O)O', 'O']"
54,536231.5.643_59.peg,CD6168_GLCabc,Predicted glucuronide ABC transporter CD6168 Glucuronide,None,None,None,[None],None,"['atp[c]', 'cd6168_glc[e]', 'h2o[c]']","['ATP', 'CD6168 Glucuronide', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', None, 'O']"
55,536231.5.643_59.peg,CHLPHNCL_GLCabc,Predicted glucuronide ABC transporter Chloramphenicol 3-Glucuronide,None,None,None,[None],None,"['atp[c]', 'chlphncl_glc[e]', 'h2o[c]']","['ATP', 'Chloramphenicol 3-Glucuronide', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', None, 'O']"
56,536231.5.643_59.peg,CLCXB_C_GLCabc,Predicted glucuronide ABC transporter Carboxycelecoxib Glucuronide,None,None,None,[None],None,"['atp[c]', 'clcxb_c_glc[e]', 'h2o[c]']","['ATP', 'Carboxycelecoxib Glucuronide', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', None, 'O']"
57,536231.5.643_59.peg,CLCXB_GLCabc,Predicted glucuronide ABC transporter Celecoxib Glucuronide,None,None,None,[None],None,"['atp[c]', 'clcxb_glc[e]', 'h2o[c]']","['ATP', 'Celecoxib Glucuronide', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1=CC(=CC=C1C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F)C(=O)OC4C(C(C(C(O4)C(=O)O)O)O)O', 'O']"
58,536231.5.643_59.peg,CLOBI_GLCabc,Predicted glucuronide ABC transporter Clopidogrel Acyl-Beta-D-Glucuronide,None,None,None,[None],None,"['atp[c]', 'clobi_glc[e]', 'h2o[c]']","['ATP', 'Clopidogrel Acyl-Beta-D-Glucuronide', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1CN(CC2=C1SC=C2)C(C3=CC=CC=C3Cl)C(=O)OC4C(C(C(C(O4)C(=O)O)O)O)O', 'O']"
59,536231.5.643_59.peg,CVM1GLUCabc,Predicted glucuronide ABC transporter cerivastatin-M1-glucuronide,None,None,None,[None],None,"['atp[c]', 'cvm1gluc[e]', 'h2o[c]']","['ATP', 'cerivastatin-M1-glucuronide', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', None, 'O']"
60,536231.5.643_59.peg,CVM23GLUCabc,Predicted glucuronide ABC transporter cerivastatin-M23-glucuronide,None,None,None,[None],None,"['atp[c]', 'cvm23gluc[e]', 'h2o[c]']","['ATP', 'cerivastatin-M23-glucuronide', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', None, 'O']"
